date,open,high,low,close,volume,0,1,2,3,4
2017-02-14/00:00:00,12.09,12.7,11.35,12.27,8780.0,,,,,
2017-02-15/00:00:00,12.27,12.57,11.26,12.09,4410.0,,,,,
2017-02-16/00:00:00,12.09,11.75,11.7,12.09,725.0,,,,,
2017-02-20/00:00:00,12.09,12.88,12.2,12.32,1550.0,,,,,
2017-02-21/00:00:00,12.32,12.32,11.93,12.04,1900.0,,,,,
2017-02-22/00:00:00,12.04,12.43,11.02,11.84,4875.0,,,,,
2017-02-23/00:00:00,11.84,11.77,11.11,11.19,6499.0,,,,,
2017-02-26/00:00:00,11.19,12.3,11.79,12.16,11050.0,,,,,
2017-02-27/00:00:00,13.37,13.38,12.07,13.11,12120.0,,,,,
2017-02-28/00:00:00,13.11,12.11,11.85,11.99,2957.0,,,,,
2017-03-01/00:00:00,11.99,12.5,11.7,12.15,4900.0,,,,,
2017-03-02/00:00:00,12.15,12.25,11.85,11.9,1105.0,,,,,
2017-03-05/00:00:00,11.9,12.28,12.05,12.18,2172.0,,,,,
2017-03-06/00:00:00,12.18,12.1,12.1,12.18,453.0,,,,,
2017-03-07/00:00:00,12.18,11.73,11.01,11.35,4590.0,,,,,
2017-03-08/00:00:00,11.35,12.0,11.32,11.85,5519.0,,,,,
2017-03-09/00:00:00,11.85,11.58,11.31,11.43,3285.0,,,,,
2017-03-12/00:00:00,11.43,11.7,11.3,11.4,3095.0,,,,,
2017-03-13/00:00:00,11.4,11.31,11.06,11.21,1510.0,,,,,
2017-03-14/00:00:00,11.21,11.7,11.11,11.17,1252.0,,,,,
2017-03-15/00:00:00,11.17,11.94,11.25,11.66,3083.0,,,,,
2017-03-20/00:00:00,11.66,11.45,11.4,11.4,4360.0,,,,,
2017-03-21/00:00:00,11.4,12.54,11.35,12.49,5524.0,,,,,
2017-03-22/00:00:00,12.49,13.73,12.62,13.14,9455.0,,,,,
2017-03-23/00:00:00,13.14,13.0,12.54,12.66,3900.0,,,,,
2017-03-26/00:00:00,12.66,12.54,12.25,12.66,100.0,,,,,
2017-03-27/00:00:00,12.66,12.88,12.16,12.38,821.0,,,,,
2017-03-28/00:00:00,12.38,13.61,12.8,13.37,22125.0,,,,,
2017-03-29/00:00:00,14.47,14.47,13.3,13.7,14429.0,,,,,
2017-03-30/00:00:00,13.7,13.84,13.11,13.51,3107.0,,,,,
2017-04-02/00:00:00,13.51,13.8,13.06,13.39,2490.0,,,,,
2017-04-03/00:00:00,13.39,13.65,13.21,13.34,2653.0,,,,,
2017-04-04/00:00:00,13.34,13.6,13.04,13.23,6641.0,,,,,
2017-04-05/00:00:00,13.23,13.5,13.2,13.32,1956.0,,,,,
2017-04-06/00:00:00,13.32,13.68,13.13,13.35,7069.0,,,,,
2017-04-09/00:00:00,13.35,14.5,13.3,14.03,22362.0,,,,,
2017-04-10/00:00:00,14.03,13.75,13.15,13.35,6623.0,,,,,
2017-04-11/00:00:00,13.35,14.37,13.4,13.74,5366.0,,,,,
2017-04-12/00:00:00,13.74,13.61,13.51,13.58,3500.0,,,,,
2017-04-13/00:00:00,13.58,14.63,13.65,14.26,16524.0,,,,,
2017-04-18/00:00:00,14.26,15.3,14.4,14.74,11028.0,,,,,
2017-04-19/00:00:00,14.74,14.2,14.0,14.14,1629.0,,,,,
2017-04-20/00:00:00,14.14,14.1,13.85,14.01,6282.0,,,,,
2017-04-23/00:00:00,14.01,14.0,13.52,13.71,6439.0,,,,,
2017-04-24/00:00:00,13.71,13.25,13.01,13.04,1150.0,,,,,
2017-04-26/00:00:00,13.04,13.5,13.01,13.09,5581.0,,,,,
2017-04-27/00:00:00,13.09,13.65,13.25,13.09,151.0,,,,,
2017-04-30/00:00:00,13.09,13.69,13.69,13.09,100.0,,,,,
2017-05-02/00:00:00,13.09,13.23,12.51,13.09,3300.0,,,,,
2017-05-03/00:00:00,13.09,13.39,12.55,12.97,1030.0,,,,,
2017-05-04/00:00:00,12.97,13.48,13.48,12.97,100.0,,,,,
2017-05-07/00:00:00,12.97,13.8,13.49,13.63,3200.0,,,,,
2017-05-08/00:00:00,13.63,14.47,13.73,14.05,4565.0,,,,,
2017-05-09/00:00:00,14.05,15.0,14.0,14.74,20455.0,,,,,
2017-05-10/00:00:00,14.74,14.78,14.01,14.03,3529.0,,,,,
2017-05-11/00:00:00,14.03,14.64,13.85,14.17,18650.0,,,,,
2017-05-15/00:00:00,14.17,15.58,14.4,15.37,20207.0,,,,,
2017-05-16/00:00:00,15.37,16.9,15.61,16.03,17985.0,,,,,
2017-05-17/00:00:00,16.03,15.39,14.43,14.98,10017.0,,,,,
2017-05-18/00:00:00,14.98,15.25,14.81,15.04,5639.0,,,,,
2017-05-22/00:00:00,15.04,14.55,14.0,14.29,11250.0,,,,,
2017-05-23/00:00:00,14.29,14.01,14.01,14.01,1300.0,,,,,
2017-05-24/00:00:00,14.01,14.6,14.02,14.2,3435.0,,,,,
2017-05-25/00:00:00,14.2,14.9,14.16,14.5,2960.0,,,,,
2017-05-28/00:00:00,14.5,14.96,14.9,14.94,1000.0,,,,,
2017-05-29/00:00:00,14.94,14.95,14.15,14.23,3996.0,,,,,
2017-05-30/00:00:00,14.23,14.1,14.08,14.09,3000.0,,,,,
2017-05-31/00:00:00,14.09,14.88,14.05,14.08,7379.0,,,,,
2017-06-01/00:00:00,14.08,14.85,14.84,14.84,1000.0,,,,,
2017-06-04/00:00:00,14.84,14.15,14.14,14.84,79.0,,,,,
2017-06-05/00:00:00,14.84,14.27,14.17,14.22,1465.0,,,,,
2017-06-06/00:00:00,14.22,14.32,14.19,14.26,1804.0,,,,,
2017-06-08/00:00:00,14.26,14.89,14.78,14.88,2010.0,,,,,
2017-06-11/00:00:00,14.88,14.91,14.18,14.41,2500.0,,,,,
2017-06-12/00:00:00,14.41,14.87,14.3,14.41,520.0,,,,,
2017-06-13/00:00:00,14.41,14.22,14.22,14.41,60.0,,,,,
2017-06-14/00:00:00,14.41,14.22,14.11,14.17,4500.0,,,,,
2017-06-15/00:00:00,14.17,14.12,14.0,14.03,1929.0,,,,,
2017-06-18/00:00:00,14.03,13.96,13.5,13.7,2000.0,,,,,
2017-06-19/00:00:00,13.7,13.98,13.25,13.68,3150.0,,,,,
2017-06-20/00:00:00,13.68,13.49,13.49,13.68,50.0,,,,,
2017-06-21/00:00:00,13.68,13.99,13.01,13.81,1300.0,,,,,
2017-07-02/00:00:00,13.81,13.01,12.89,12.95,1000.0,,,,,
2017-07-04/00:00:00,12.95,13.11,13.11,12.95,17.0,,,,,
2017-07-05/00:00:00,12.95,14.0,13.35,12.95,300.0,,,,,
2017-07-06/00:00:00,12.95,14.24,14.0,14.15,14170.0,,,,,
2017-07-09/00:00:00,14.15,15.56,13.52,15.4,17353.0,,,,,
2017-07-10/00:00:00,15.4,16.94,15.5,16.84,30325.0,,,,,
2017-07-11/00:00:00,16.84,17.38,16.1,16.99,11256.0,,,,,
2017-07-12/00:00:00,16.99,17.45,16.2,16.84,11184.0,,,,,
2017-07-13/00:00:00,16.84,16.9,16.3,16.58,1850.0,,,,,
2017-07-16/00:00:00,16.58,16.79,16.05,16.42,2621.0,,,,,
2017-07-17/00:00:00,16.42,16.55,16.5,16.52,1200.0,,,,,
2017-07-18/00:00:00,16.52,16.05,15.6,15.79,1929.0,,,,,
2017-07-19/00:00:00,15.79,16.3,15.71,16.12,3433.0,,,,,
2017-07-20/00:00:00,16.12,16.75,15.81,16.05,7468.0,,,,,
2017-07-24/00:00:00,16.05,16.7,15.7,16.08,3962.0,,,,,
2017-07-25/00:00:00,16.08,16.75,15.82,15.86,1250.0,,,,,
2017-07-26/00:00:00,15.86,15.75,15.68,15.86,500.0,,,,,
2017-07-27/00:00:00,15.86,15.66,15.01,15.24,6700.0,,,,,
2017-07-30/00:00:00,15.24,15.68,15.05,15.32,4350.0,,,,,
2017-07-31/00:00:00,15.32,15.79,15.5,15.53,5161.0,,,,,
2017-08-01/00:00:00,15.53,15.5,15.4,15.45,1550.0,,,,,
2017-08-02/00:00:00,15.45,16.62,16.0,16.4,7037.0,,,,,
2017-08-03/00:00:00,16.4,16.91,16.21,16.43,8012.0,,,,,
2017-08-06/00:00:00,16.43,16.43,16.21,16.41,12463.0,,,,,
2017-08-07/00:00:00,16.41,16.08,16.0,16.03,4988.0,,,,,
2017-08-08/00:00:00,16.03,16.0,15.72,15.88,8000.0,,,,,
2017-08-09/00:00:00,15.88,16.49,15.3,15.45,5634.0,,,,,
2017-08-10/00:00:00,15.45,15.35,15.02,15.18,3250.0,,,,,
2017-08-13/00:00:00,15.18,15.7,14.53,15.15,7200.0,,,,,
2017-08-14/00:00:00,15.15,15.0,14.15,14.65,13019.0,,,,,
2017-08-15/00:00:00,14.65,14.09,13.81,14.0,12805.0,,,,,
2017-08-16/00:00:00,14.0,14.03,14.0,14.0,4637.0,,,,,
2017-08-17/00:00:00,14.0,14.04,14.0,14.01,5373.0,,,,,
2017-08-20/00:00:00,14.01,14.0,13.53,13.82,850.0,,,,,
2017-08-21/00:00:00,13.82,13.52,13.15,13.36,1610.0,,,,,
2017-08-22/00:00:00,13.36,14.44,14.0,14.18,2299.0,,,,,
2017-08-23/00:00:00,14.18,14.57,14.01,14.25,5675.0,,,,,
2017-08-24/00:00:00,14.25,14.35,14.3,14.32,1090.0,,,,,
2017-08-27/00:00:00,14.32,14.15,13.81,14.32,500.0,,,,,
2017-08-28/00:00:00,14.32,14.0,13.82,13.92,1040.0,,,,,
2017-08-29/00:00:00,13.92,14.0,13.83,13.95,6742.0,,,,,
2017-08-30/00:00:00,13.95,14.01,13.82,13.98,1600.0,,,,,
2017-09-05/00:00:00,13.98,14.1,13.82,13.98,220.0,,,,,
2017-09-06/00:00:00,13.98,14.1,13.88,13.98,700.0,,,,,
2017-09-07/00:00:00,13.98,14.45,14.45,13.98,500.0,,,,,
2017-09-10/00:00:00,13.98,15.0,14.02,14.69,3531.0,,,,,
2017-09-11/00:00:00,14.69,14.99,14.52,14.75,1005.0,,,,,
2017-09-12/00:00:00,14.75,14.97,14.56,14.58,1475.0,,,,,
2017-09-13/00:00:00,14.58,14.89,14.5,14.63,2500.0,,,,,
2017-09-14/00:00:00,14.63,14.91,14.62,14.7,3040.0,,,,,
2017-09-17/00:00:00,14.7,14.51,14.5,14.5,2800.0,,,,,
2017-09-18/00:00:00,14.5,14.54,14.5,14.52,1441.0,,,,,
2017-09-19/00:00:00,14.52,15.88,14.8,15.32,6600.0,,,,,
2017-09-20/00:00:00,15.32,15.2,15.0,15.08,3907.0,,,,,
2017-09-24/00:00:00,15.08,15.1,15.0,15.01,3559.0,,,,,
2017-09-25/00:00:00,15.01,15.1,15.0,15.02,5262.0,,,,,
2017-09-26/00:00:00,15.02,15.02,14.5,14.9,3953.0,,,,,
2017-09-27/00:00:00,14.9,15.44,14.61,14.72,1300.0,,,,,
2017-09-28/00:00:00,14.72,15.5,15.2,15.37,8137.0,,,,,
2017-10-01/00:00:00,15.37,16.75,15.8,16.22,10802.0,,,,,
2017-10-02/00:00:00,16.22,16.6,15.51,16.16,3510.0,,,,,
2017-10-03/00:00:00,16.16,15.93,15.01,15.44,4225.0,,,,,
2017-10-04/00:00:00,15.44,15.53,15.3,15.5,3722.0,,,,,
2017-10-08/00:00:00,15.5,16.0,15.51,15.77,5300.0,,,,,
2017-10-09/00:00:00,15.77,15.5,15.31,15.38,1651.0,,,,,
2017-10-10/00:00:00,15.38,16.91,15.9,16.72,22666.0,,,,,
2017-10-11/00:00:00,16.72,17.59,16.61,17.17,17739.0,,,,,
2017-10-12/00:00:00,17.17,17.34,16.31,16.51,8179.0,,,,,
2017-10-15/00:00:00,16.51,16.51,16.35,16.39,3860.0,,,,,
2017-10-16/00:00:00,16.39,16.21,15.53,15.94,9622.0,,,,,
2017-10-17/00:00:00,15.94,16.9,15.95,16.63,14718.0,,,,,
2017-10-18/00:00:00,16.63,17.2,16.22,16.62,5600.0,,,,,
2017-10-19/00:00:00,16.62,17.1,16.36,16.75,7743.0,,,,,
2017-10-22/00:00:00,16.75,16.7,16.06,16.24,6191.0,,,,,
2017-10-23/00:00:00,16.24,17.17,16.23,16.45,2200.0,,,,,
2017-10-24/00:00:00,16.45,16.25,16.02,16.14,1800.0,,,,,
2017-10-25/00:00:00,16.14,16.47,16.07,16.08,2185.0,,,,,
2017-10-26/00:00:00,16.08,17.0,16.77,16.91,10715.0,,,,,
2017-10-29/00:00:00,16.91,17.0,16.2,16.41,3650.0,,,,,
2017-10-30/00:00:00,16.41,16.6,16.21,16.4,4112.0,,,,,
2017-10-31/00:00:00,16.4,16.89,16.29,16.61,6500.0,,,,,
2017-11-01/00:00:00,16.61,16.9,16.85,16.89,2200.0,,,,,
2017-11-02/00:00:00,16.89,17.0,16.65,16.91,4720.0,,,,,
2017-11-05/00:00:00,16.91,18.6,17.0,18.06,50546.0,,,,,
2017-11-06/00:00:00,18.06,19.49,18.1,18.63,28356.0,,,,,
2017-11-07/00:00:00,18.63,18.5,18.1,18.35,11351.0,,,,,
2017-11-08/00:00:00,18.35,18.8,18.0,18.26,14820.0,,,,,
2017-11-09/00:00:00,18.26,18.0,17.31,17.63,8803.0,,,,,
2017-11-12/00:00:00,17.63,17.65,17.01,17.2,5656.0,,,,,
2017-11-13/00:00:00,17.2,17.5,16.67,17.08,4879.0,,,,,
2017-11-14/00:00:00,17.08,16.81,16.0,16.55,9550.0,,,,,
2018-05-22/00:00:00,16.55,18.2,18.0,18.19,6200.0,,,,,
2018-05-23/00:00:00,18.19,20.0,20.0,18.19,274.0,,,,,
2018-05-24/00:00:00,18.19,20.0,20.0,20.0,7778.0,,,,,
2018-05-27/00:00:00,20.0,22.0,21.98,22.0,46195.0,,,,,
2018-05-28/00:00:00,22.0,24.2,22.85,24.09,67712.0,,,,,
2018-05-29/00:00:00,24.09,25.5,23.11,24.52,42055.0,,,,,
2018-05-30/00:00:00,24.52,23.67,22.07,22.54,24858.0,,,,,
2018-05-31/00:00:00,22.54,21.9,20.29,20.33,12212.0,,,,,
2018-06-03/00:00:00,20.33,20.8,19.51,19.99,4732.0,,,,,
2018-06-04/00:00:00,19.99,21.19,19.0,19.88,4619.0,,,,,
2018-06-05/00:00:00,19.88,18.89,18.13,18.3,5940.0,,,,,
2018-06-06/00:00:00,18.3,19.0,16.47,17.37,13711.0,,,,,
2018-06-07/00:00:00,17.37,16.9,16.01,16.38,3260.0,,,,,
2018-06-10/00:00:00,16.38,18.01,17.3,17.79,9889.0,,,,,
2018-06-11/00:00:00,17.79,18.87,17.65,18.03,7790.0,,,,,
2018-06-12/00:00:00,18.03,19.0,18.01,18.61,8786.0,,,,,
2018-06-13/00:00:00,18.61,19.75,18.8,19.12,6023.0,,,,,
2018-06-14/00:00:00,19.12,18.8,18.0,18.13,9353.0,,,,,
2018-06-19/00:00:00,18.13,18.84,18.0,18.15,4058.0,,,,,
2018-06-20/00:00:00,18.15,18.48,17.9,18.04,8199.0,,,,,
2018-06-21/00:00:00,18.04,18.02,17.4,17.76,4274.0,,,,,
2018-06-24/00:00:00,17.76,18.88,18.0,18.51,3996.0,,,,,
2018-06-25/00:00:00,18.51,18.89,17.75,18.41,3714.0,,,,,
2018-06-26/00:00:00,18.41,18.94,17.0,17.86,12050.0,,,,,
2018-06-27/00:00:00,17.86,19.37,17.79,18.45,11295.0,,,,,
2018-06-28/00:00:00,18.45,18.32,17.76,18.04,3018.0,,,,,
2018-07-02/00:00:00,18.04,18.55,17.61,17.99,5407.0,,,,,
2018-07-03/00:00:00,17.99,19.3,18.0,18.83,10358.0,,,,,
2018-07-04/00:00:00,18.83,19.23,18.2,18.97,11995.0,,,,,
2018-07-05/00:00:00,18.97,19.37,17.37,17.77,15651.0,,,,,
2018-07-08/00:00:00,17.77,17.55,16.06,16.87,5102.0,,,,,
2018-07-09/00:00:00,16.87,16.7,16.6,16.65,5500.0,,,,,
2018-07-10/00:00:00,16.65,16.73,16.52,16.6,3546.0,,,,,
2018-07-11/00:00:00,16.6,16.65,16.33,16.46,2961.0,,,,,
2018-07-12/00:00:00,16.46,16.5,15.7,16.34,2580.0,,,,,
2018-07-15/00:00:00,16.34,16.07,16.02,16.34,910.0,,,,,
2018-07-16/00:00:00,16.34,16.01,15.06,16.34,760.0,,,,,
2018-07-17/00:00:00,16.34,15.6,15.01,15.35,4050.0,,,,,
2018-07-18/00:00:00,15.35,16.29,15.55,15.35,1099.0,,,,,
2018-07-19/00:00:00,15.35,16.35,16.01,16.28,3436.0,,,,,
2018-07-22/00:00:00,16.28,16.28,15.15,15.89,3703.0,,,,,
2018-07-24/00:00:00,15.89,16.0,15.57,15.76,3600.0,,,,,
2018-07-25/00:00:00,15.76,16.62,15.11,15.5,4650.0,,,,,
2018-07-26/00:00:00,15.5,15.8,15.5,15.5,1101.0,,,,,
2018-07-29/00:00:00,15.5,15.32,15.32,15.5,150.0,,,,,
2018-07-30/00:00:00,15.5,15.16,15.1,15.5,1200.0,,,,,
2018-07-31/00:00:00,15.5,15.3,15.0,15.5,1361.0,,,,,
2018-08-01/00:00:00,15.5,15.8,15.45,15.66,1954.0,,,,,
2018-08-02/00:00:00,15.66,15.6,15.26,15.66,1700.0,,,,,
2018-08-05/00:00:00,15.66,16.0,15.99,16.0,3050.0,,,,,
2018-08-06/00:00:00,16.0,16.43,15.25,16.0,1560.0,,,,,
2018-08-07/00:00:00,16.0,15.5,15.5,16.0,80.0,,,,,
2018-08-08/00:00:00,16.0,15.53,15.5,16.0,1245.0,,,,,
2018-08-09/00:00:00,16.0,16.0,15.46,15.81,2739.0,,,,,
2018-08-12/00:00:00,15.81,15.3,15.15,15.81,1577.0,,,,,
2018-08-13/00:00:00,15.81,15.15,14.27,14.77,4945.0,,,,,
2018-08-14/00:00:00,14.77,14.51,14.5,14.5,2273.0,,,,,
2018-08-16/00:00:00,14.5,15.49,14.51,14.5,1100.0,,,,,
2018-08-26/00:00:00,14.5,14.51,14.01,14.5,1000.0,,,,,
2018-08-27/00:00:00,14.5,14.5,14.5,14.5,2000.0,,,,,
2018-08-29/00:00:00,14.5,15.5,14.82,15.2,3885.0,,,,,
2018-08-30/00:00:00,15.2,15.0,14.72,15.2,1600.0,,,,,
2018-09-02/00:00:00,15.2,14.6,14.51,15.2,1770.0,,,,,
2018-09-03/00:00:00,15.2,14.3,14.1,14.17,2300.0,,,,,
2018-09-04/00:00:00,14.17,14.2,14.0,14.17,968.0,,,,,
2018-09-05/00:00:00,14.17,14.5,14.39,14.17,1332.0,,,,,
2018-09-06/00:00:00,14.17,14.9,14.25,14.17,700.0,,,,,
2018-09-09/00:00:00,14.17,14.25,14.04,14.17,250.0,,,,,
2018-09-10/00:00:00,14.17,14.05,13.77,14.17,1111.0,,,,,
2018-09-12/00:00:00,14.17,14.01,14.0,14.0,3644.0,,,,,
2018-09-13/00:00:00,14.0,13.81,13.8,14.0,1086.0,,,,,
2018-09-16/00:00:00,14.0,13.02,13.01,14.0,321.0,,,,,
2018-09-17/00:00:00,14.0,13.4,13.1,14.0,1820.0,,,,,
2018-09-18/00:00:00,14.0,13.34,13.01,14.0,2100.0,,,,,
2018-09-19/00:00:00,14.0,13.01,12.6,14.0,1757.0,,,,,
2018-09-20/00:00:00,14.0,12.66,12.6,14.0,1545.0,,,,,
2018-09-23/00:00:00,14.0,12.8,12.8,14.0,1098.0,,,,,
2018-09-24/00:00:00,14.0,12.6,12.6,14.0,750.0,,,,,
2018-09-25/00:00:00,14.0,13.0,12.65,14.0,998.0,,,,,
2018-09-26/00:00:00,14.0,14.0,13.01,14.0,551.0,,,,,
2018-09-27/00:00:00,14.0,12.66,12.66,14.0,1000.0,,,,,
2018-09-30/00:00:00,14.0,12.61,12.61,14.0,500.0,,,,,
2018-10-01/00:00:00,14.0,12.6,12.6,14.0,210.0,,,,,
2018-10-03/00:00:00,14.0,12.7,12.6,14.0,1161.0,,,,,
2018-10-04/00:00:00,14.0,12.62,12.6,14.0,2100.0,,,,,
2018-10-08/00:00:00,14.0,12.6,12.6,14.0,936.0,,,,,
2018-10-09/00:00:00,14.0,13.3,12.6,12.93,3239.0,,,,,
2018-10-10/00:00:00,12.93,13.6,13.2,13.22,2350.0,,,,,
2018-10-11/00:00:00,13.22,12.65,12.65,13.22,491.0,,,,,
2018-10-14/00:00:00,13.22,11.91,11.9,13.22,300.0,,,,,
2018-10-16/00:00:00,13.22,11.9,11.9,13.22,700.0,,,,,
2018-10-17/00:00:00,13.22,13.5,13.33,13.22,1200.0,,,,,
2018-10-21/00:00:00,13.22,12.53,12.5,12.5,3059.0,,,,,
2018-10-22/00:00:00,12.5,12.99,11.93,12.5,675.0,,,,,
2018-10-23/00:00:00,12.5,12.9,12.88,12.5,1225.0,,,,,
2018-10-24/00:00:00,12.5,11.92,11.91,12.5,1452.0,,,,,
2018-10-25/00:00:00,12.5,11.26,11.25,12.5,740.0,,,,,
2018-10-28/00:00:00,12.5,11.4,11.4,12.5,123.0,,,,,
2018-10-29/00:00:00,12.5,12.0,11.25,11.79,4866.0,,,,,
2018-10-30/00:00:00,11.79,11.6,11.56,11.79,474.0,,,,,
2018-10-31/00:00:00,11.79,12.43,11.37,11.79,955.0,,,,,
2018-11-01/00:00:00,11.79,12.46,12.0,11.79,503.0,,,,,
2018-11-05/00:00:00,11.79,12.7,11.91,11.79,2170.0,,,,,
2018-11-06/00:00:00,11.79,12.0,12.0,11.79,1000.0,,,,,
2018-11-07/00:00:00,11.79,12.2,11.76,12.01,3660.0,,,,,
2018-11-08/00:00:00,12.01,11.8,11.8,12.01,2391.0,,,,,
2018-11-11/00:00:00,12.01,11.6,11.6,12.01,32.0,,,,,
2018-11-12/00:00:00,12.01,11.6,11.6,12.01,180.0,,,,,
2018-11-13/00:00:00,12.01,11.79,11.7,11.75,2921.0,,,,,
2018-11-14/00:00:00,11.75,12.0,11.71,11.75,107.0,,,,,
2019-02-26/00:00:00,11.75,12.92,12.92,11.75,808.0,,,,,
2019-02-27/00:00:00,11.75,12.92,12.92,12.92,2499.0,,,,,
2019-02-28/00:00:00,12.92,14.21,14.21,12.92,1330.0,,,,,
2019-03-03/00:00:00,12.92,14.21,14.21,14.21,3050.0,,,,,
2019-03-04/00:00:00,14.21,15.63,14.52,15.23,16952.0,,,,,
2019-03-05/00:00:00,15.23,15.0,14.12,14.51,2635.0,,,,,
2019-03-06/00:00:00,14.51,15.02,14.5,14.86,5001.0,,,,,
2019-03-07/00:00:00,14.86,14.69,14.06,14.86,1230.0,,,,,
2019-03-10/00:00:00,14.86,14.93,13.52,14.09,2988.0,,,,,
2019-03-11/00:00:00,14.09,14.95,14.95,14.09,195.0,,,,,
2019-03-12/00:00:00,14.09,13.77,13.71,14.09,400.0,,,,,
2019-03-13/00:00:00,14.09,13.3,13.0,13.13,2910.0,,,,,
2019-03-18/00:00:00,13.13,12.0,12.0,13.13,500.0,,,,,
2019-03-19/00:00:00,13.13,12.15,12.1,13.13,1898.0,,,,,
2019-03-20/00:00:00,13.13,12.26,12.25,13.13,1250.0,,,,,
2019-03-21/00:00:00,13.13,12.0,12.0,13.13,2000.0,,,,,
2019-03-24/00:00:00,13.13,12.15,12.0,13.13,2380.0,,,,,
2019-03-25/00:00:00,13.13,12.0,11.85,11.9,4700.0,,,,,
2019-03-26/00:00:00,11.9,11.5,11.5,11.9,60.0,,,,,
2019-03-27/00:00:00,11.9,12.95,11.2,11.9,1259.0,,,,,
2019-03-31/00:00:00,11.9,12.0,11.5,11.9,272.0,,,,,
2019-04-01/00:00:00,11.9,12.0,11.52,11.9,2201.0,,,,,
2019-04-02/00:00:00,11.9,12.4,11.63,12.25,2481.0,,,,,
2019-04-03/00:00:00,12.25,12.02,12.0,12.25,1000.0,,,,,
2019-04-07/00:00:00,12.25,11.9,11.03,11.77,2630.0,,,,,
2019-04-08/00:00:00,11.77,12.0,11.97,11.98,3000.0,,,,,
2019-04-11/00:00:00,11.98,11.5,11.5,11.98,100.0,,,,,
2019-04-15/00:00:00,11.98,11.03,11.03,11.98,50.0,,,,,
2019-04-18/00:00:00,11.98,12.96,11.5,11.98,135.0,,,,,
2019-04-23/00:00:00,11.98,12.5,11.61,11.98,2129.0,,,,,
2019-04-24/00:00:00,11.98,11.89,11.67,11.98,890.0,,,,,
2019-05-02/00:00:00,11.98,11.55,11.55,11.98,50.0,,,,,
2019-05-05/00:00:00,11.98,12.1,11.5,11.98,845.0,,,,,
2019-05-06/00:00:00,11.98,11.55,11.55,11.98,400.0,,,,,
2019-05-07/00:00:00,11.98,11.75,11.75,11.98,90.0,,,,,
2019-05-08/00:00:00,11.98,11.5,10.79,11.29,4272.0,,,,,
2019-05-09/00:00:00,11.29,10.3,10.17,11.29,1900.0,,,,,
2019-05-13/00:00:00,11.29,11.1,11.1,11.29,160.0,,,,,
2019-05-14/00:00:00,11.29,11.3,11.3,11.29,300.0,,,,,
2019-05-22/00:00:00,11.29,11.01,11.01,11.29,872.0,,,,,
2019-05-23/00:00:00,11.29,11.0,10.26,11.29,785.0,,,,,
2019-05-26/00:00:00,11.29,11.0,10.17,11.29,781.0,,,,,
2019-06-02/00:00:00,11.29,10.23,10.17,11.29,1746.0,,,,,
2019-06-09/00:00:00,11.29,10.32,10.32,11.29,150.0,,,,,
2019-06-10/00:00:00,11.29,11.0,10.45,11.29,1756.0,,,,,
2019-06-12/00:00:00,11.29,10.6,10.18,10.24,5625.0,,,,,
2019-06-13/00:00:00,10.24,10.99,10.17,10.24,1324.0,,,,,
2019-06-18/00:00:00,10.24,10.17,10.11,10.24,2690.0,,,,,
2019-06-20/00:00:00,10.24,10.11,10.01,10.24,630.0,,,,,
2019-06-24/00:00:00,10.24,11.26,10.7,11.19,2871.0,,,,,
2019-06-25/00:00:00,11.19,12.3,12.3,12.3,18527.0,,,,,
2019-06-26/00:00:00,12.3,13.19,12.51,12.81,5133.0,,,,,
2019-06-27/00:00:00,12.81,12.5,12.0,12.81,2269.0,,,,,
2019-07-02/00:00:00,12.81,12.5,11.6,12.81,838.0,,,,,
2019-07-03/00:00:00,12.81,12.0,11.8,12.81,904.0,,,,,
2019-07-04/00:00:00,12.81,12.6,12.5,12.81,1455.0,,,,,
2019-07-07/00:00:00,12.81,12.4,11.92,12.81,1750.0,,,,,
2019-07-08/00:00:00,12.81,11.92,11.92,12.81,210.0,,,,,
2019-07-09/00:00:00,12.81,11.53,11.53,11.53,4360.0,,,,,
2019-07-10/00:00:00,11.53,10.38,10.38,11.53,122.0,,,,,
2019-07-11/00:00:00,11.53,10.5,10.4,11.53,1296.0,,,,,
2019-07-14/00:00:00,11.53,10.4,10.4,11.53,1000.0,,,,,
2019-07-16/00:00:00,11.53,10.38,10.38,11.53,335.0,,,,,
2019-07-21/00:00:00,11.53,10.45,10.38,11.53,1540.0,,,,,
2019-07-22/00:00:00,11.53,10.4,10.38,11.53,2177.0,,,,,
2019-07-24/00:00:00,11.53,10.7,10.7,11.53,100.0,,,,,
2019-07-25/00:00:00,11.53,10.7,10.38,10.4,4057.0,,,,,
2019-07-28/00:00:00,10.4,10.38,10.38,10.4,250.0,,,,,
2019-07-29/00:00:00,10.4,11.0,9.47,10.4,1005.0,,,,,
2019-07-30/00:00:00,10.4,9.5,9.36,10.4,2725.0,,,,,
2019-07-31/00:00:00,10.4,10.0,9.36,10.4,233.0,,,,,
2019-08-01/00:00:00,10.4,10.0,10.0,10.4,150.0,,,,,
2019-08-04/00:00:00,10.4,9.38,9.36,10.4,502.0,,,,,
2019-08-05/00:00:00,10.4,9.37,9.36,10.4,1010.0,,,,,
2019-08-06/00:00:00,10.4,11.4,9.52,11.03,2833.0,,,,,
2019-08-14/00:00:00,11.03,10.8,10.53,11.03,134.0,,,,,
2019-08-15/00:00:00,11.03,10.83,10.23,11.03,1424.0,,,,,
